Bit Width,Algorithm,Execution Time,CPU Usage,Memory Usage
2048,Barrett,1.0499992640689015e-05,13.8,26.0546875
2048,Montgomery,1.6900012269616127e-05,13.7,26.0546875
2048,Barrett,1.3300013961270452e-05,13.5,26.0546875
2048,Montgomery,1.759998849593103e-05,14.4,26.0546875
2048,Barrett,1.0800024028867483e-05,14.7,26.0546875
2048,Montgomery,1.619997783564031e-05,15.1,26.0546875
2048,Barrett,1.0100018698722124e-05,15.9,26.0546875
2048,Montgomery,1.619997783564031e-05,15.5,26.0546875
2048,Barrett,1.09999964479357e-05,15.3,26.0546875
2048,Montgomery,1.6000005416572094e-05,14.7,26.0546875
2048,Barrett,1.270000939257443e-05,15.0,26.0546875
2048,Montgomery,1.689998316578567e-05,12.9,26.0546875
2048,Barrett,1.2300006346777081e-05,13.7,26.0546875
2048,Montgomery,2.0800012862309813e-05,14.5,26.0546875
2048,Barrett,1.5900004655122757e-05,14.1,26.0546875
2048,Montgomery,1.8499995348975062e-05,15.5,26.05859375
2048,Barrett,1.2200005585327744e-05,13.0,26.05859375
2048,Montgomery,1.7399986973032355e-05,14.5,26.05859375
2048,Barrett,1.0200019460171461e-05,14.2,26.05859375
2048,Montgomery,1.5999976312741637e-05,14.0,26.05859375
2048,Barrett,1.2800010154023767e-05,14.9,26.05859375
2048,Montgomery,1.689998316578567e-05,15.4,26.05859375
2048,Barrett,1.0700023267418146e-05,14.1,26.05859375
2048,Montgomery,1.6099977074190974e-05,13.0,26.05859375
2048,Barrett,1.0499992640689015e-05,14.5,26.05859375
2048,Montgomery,1.71000137925148e-05,16.0,26.05859375
2048,Barrett,9.899988071992993e-06,14.2,26.05859375
2048,Montgomery,1.5900004655122757e-05,13.7,26.05859375
2048,Barrett,1.0100018698722124e-05,13.3,26.05859375
2048,Montgomery,1.5600002370774746e-05,15.4,26.05859375
2048,Barrett,1.0599993402138352e-05,14.1,26.05859375
2048,Montgomery,1.7300015315413475e-05,16.7,26.05859375
2048,Barrett,1.5900004655122757e-05,15.4,26.05859375
2048,Montgomery,1.9899976905435324e-05,13.9,26.05859375
2048,Barrett,1.1299998732283711e-05,14.8,26.05859375
2048,Montgomery,1.7400016076862812e-05,14.0,26.05859375
4096,Barrett,1.7999991541728377e-05,15.3,26.0625
4096,Montgomery,4.539999645203352e-05,15.0,26.0625
4096,Barrett,2.3300002794712782e-05,14.2,26.0703125
4096,Montgomery,4.919999628327787e-05,13.5,26.0703125
4096,Barrett,2.2899999748915434e-05,14.1,26.07421875
4096,Montgomery,4.749998333863914e-05,14.0,26.07421875
4096,Barrett,2.2299995180219412e-05,13.7,26.07421875
4096,Montgomery,4.780001472681761e-05,15.6,26.07421875
4096,Barrett,1.9800005247816443e-05,15.8,26.07421875
4096,Montgomery,6.249998114071786e-05,14.3,26.07421875
4096,Barrett,3.399999695830047e-05,13.0,26.07421875
4096,Montgomery,6.500000017695129e-05,13.5,26.07421875
4096,Barrett,4.110002191737294e-05,13.3,26.07421875
4096,Montgomery,5.289999535307288e-05,16.1,26.07421875
4096,Barrett,2.1400017431005836e-05,14.7,26.07421875
4096,Montgomery,4.6600005589425564e-05,14.2,26.07421875
4096,Barrett,4.230000195093453e-05,13.9,26.07421875
4096,Montgomery,6.730001769028604e-05,13.1,26.07421875
4096,Barrett,4.119999357499182e-05,15.6,26.07421875
4096,Montgomery,5.3800002206116915e-05,15.0,26.07421875
4096,Barrett,3.270001616328955e-05,15.7,26.07421875
4096,Montgomery,6.25999819021672e-05,13.4,26.07421875
4096,Barrett,2.370000584051013e-05,13.7,26.078125
4096,Montgomery,4.770001396536827e-05,14.7,26.078125
4096,Barrett,2.3100001271814108e-05,13.8,26.078125
4096,Montgomery,4.939999780617654e-05,15.0,26.078125
4096,Barrett,2.2499996703118086e-05,14.3,26.078125
4096,Montgomery,4.709998029284179e-05,17.8,26.078125
4096,Barrett,1.960000372491777e-05,14.5,26.078125
4096,Montgomery,6.560000474564731e-05,16.4,26.078125
4096,Barrett,2.3100001271814108e-05,19.8,26.078125
4096,Montgomery,7.499998901039362e-05,14.0,26.078125
4096,Barrett,2.169999061152339e-05,13.5,26.078125
4096,Montgomery,7.080001523718238e-05,15.2,26.078125
4096,Barrett,3.0800001695752144e-05,16.0,26.078125
4096,Montgomery,4.529999569058418e-05,14.2,26.078125
4096,Barrett,2.3800006601959467e-05,12.9,26.078125
4096,Montgomery,4.67000063508749e-05,14.1,26.078125
4096,Barrett,2.3500004317611456e-05,14.0,26.078125
4096,Montgomery,4.7299981815740466e-05,15.2,26.078125
4096,Barrett,2.2099993657320738e-05,14.9,26.078125
4096,Montgomery,4.800001624971628e-05,14.5,26.078125
4096,Barrett,2.400000812485814e-05,13.5,26.078125
4096,Montgomery,4.879999323748052e-05,14.0,26.078125
4096,Barrett,2.8900016332045197e-05,13.1,26.078125
4096,Montgomery,7.559999357908964e-05,14.1,26.078125
4096,Barrett,1.7299986211583018e-05,17.4,26.078125
4096,Montgomery,4.430001717992127e-05,13.4,26.078125
4096,Barrett,3.1100003980100155e-05,14.5,26.078125
4096,Montgomery,5.1700015319511294e-05,14.7,26.078125
4096,Barrett,1.85999961104244e-05,13.4,26.078125
4096,Montgomery,4.469999112188816e-05,14.5,26.078125
4096,Barrett,3.060000017285347e-05,15.0,26.078125
4096,Montgomery,6.410002242773771e-05,15.6,26.078125
4096,Barrett,2.4300010409206152e-05,13.3,26.078125
4096,Montgomery,4.859999171458185e-05,15.9,26.078125
4096,Barrett,2.950002090074122e-05,13.5,26.078125
4096,Montgomery,7.199999527074397e-05,13.8,26.078125
4096,Barrett,2.4100008886307478e-05,14.1,26.078125
4096,Montgomery,4.719998105429113e-05,15.2,26.078125
4096,Barrett,2.2899999748915434e-05,13.6,26.078125
4096,Montgomery,4.730001091957092e-05,13.6,26.078125
4096,Barrett,1.8699996871873736e-05,14.4,26.078125
4096,Montgomery,5.930001498199999e-05,16.3,26.078125
4096,Barrett,2.1599989850074053e-05,13.8,26.08203125
4096,Montgomery,4.830001853406429e-05,25.5,26.08203125
4096,Barrett,3.4500000765547156e-05,40.3,26.08203125
4096,Montgomery,5.4100004490464926e-05,26.8,26.0859375
4096,Barrett,1.8499995348975062e-05,13.5,26.0859375
4096,Montgomery,4.539999645203352e-05,13.9,26.0859375
4096,Barrett,2.3300002794712782e-05,15.8,26.0859375
4096,Montgomery,4.7200010158121586e-05,13.4,26.0859375
4096,Barrett,2.0700012100860476e-05,14.9,26.0859375
4096,Montgomery,4.509999416768551e-05,27.2,26.0859375
4096,Barrett,2.160001895390451e-05,16.7,26.0859375
4096,Montgomery,4.619997343979776e-05,14.6,26.0859375
4096,Barrett,4.579999949783087e-05,14.3,26.0859375
4096,Montgomery,9.06999921426177e-05,14.9,26.0859375
4096,Barrett,2.3600005079060793e-05,13.0,26.0859375
4096,Montgomery,4.6600005589425564e-05,14.1,26.0859375
4096,Barrett,1.889999839477241e-05,17.2,26.0859375
4096,Montgomery,4.4599990360438824e-05,13.9,26.0859375
4096,Barrett,1.8699996871873736e-05,12.9,26.0859375
4096,Montgomery,6.960000609979033e-05,15.0,26.0859375
4096,Barrett,2.3100001271814108e-05,13.9,26.0859375
4096,Montgomery,4.990000161342323e-05,14.3,26.0859375
4096,Barrett,2.3100001271814108e-05,12.9,26.0859375
4096,Montgomery,4.770001396536827e-05,14.7,26.0859375
4096,Barrett,3.339999238960445e-05,19.4,26.0859375
4096,Montgomery,6.210000719875097e-05,13.9,26.0859375
4096,Barrett,3.060000017285347e-05,17.1,26.0859375
4096,Montgomery,9.650000720284879e-05,13.7,26.0859375
4096,Barrett,2.3600005079060793e-05,13.1,26.0859375
4096,Montgomery,4.689997876994312e-05,13.1,26.0859375
4096,Barrett,5.500001134350896e-05,14.3,26.0859375
4096,Montgomery,9.190000128000975e-05,16.9,26.0859375
4096,Barrett,1.7699989257380366e-05,13.5,26.0859375
4096,Montgomery,6.680001388303936e-05,13.1,26.0859375
4096,Barrett,1.9700004486367106e-05,13.5,26.0859375
4096,Montgomery,4.4899992644786835e-05,14.1,26.0859375
4096,Barrett,4.4199987314641476e-05,13.7,26.0859375
4096,Montgomery,8.92000098247081e-05,15.1,26.0859375
4096,Barrett,2.2899999748915434e-05,17.1,26.0859375
4096,Montgomery,5.299999611452222e-05,14.2,26.0859375
4096,Barrett,2.3100001271814108e-05,15.9,26.0859375
4096,Montgomery,4.75000124424696e-05,14.2,26.0859375
4096,Barrett,4.830001853406429e-05,14.1,26.0859375
4096,Montgomery,0.0001297999988310039,16.1,26.08984375
4096,Barrett,2.3300002794712782e-05,13.4,26.08984375
4096,Montgomery,4.779998562298715e-05,15.7,26.08984375
4096,Barrett,2.239999594166875e-05,12.6,26.08984375
4096,Montgomery,5.0300004659220576e-05,13.8,26.08984375
4096,Barrett,2.2899999748915434e-05,13.2,26.08984375
4096,Montgomery,4.949999856762588e-05,13.7,26.08984375
4096,Barrett,1.889999839477241e-05,13.3,26.125
4096,Montgomery,5.6199991377070546e-05,15.5,26.125
4096,Barrett,1.810002140700817e-05,15.3,26.125
4096,Montgomery,4.509999416768551e-05,14.3,26.125
4096,Barrett,3.960001049563289e-05,16.4,26.125
4096,Montgomery,5.169998621568084e-05,14.3,26.125
4096,Barrett,2.5200017262250185e-05,13.3,25.921875
4096,Montgomery,5.57999883312732e-05,14.6,25.9375
4096,Barrett,2.1499989088624716e-05,18.5,25.98046875
4096,Montgomery,4.6900007873773575e-05,18.5,25.984375
4096,Barrett,1.5900004655122757e-05,14.6,25.98828125
4096,Montgomery,4.300000728107989e-05,13.0,25.98828125
4096,Barrett,3.2899988582357764e-05,14.6,25.9921875
4096,Montgomery,6.569997640326619e-05,14.0,25.9921875
4096,Barrett,2.0799983758479357e-05,16.5,25.9921875
4096,Montgomery,5.750000127591193e-05,14.3,25.9921875
4096,Barrett,2.269999822601676e-05,13.3,25.9921875
4096,Montgomery,6.429999484680593e-05,14.7,25.9921875
4096,Barrett,3.0800001695752144e-05,13.3,25.9921875
4096,Montgomery,6.389999180100858e-05,14.5,25.9921875
4096,Barrett,1.829999382607639e-05,14.3,25.9921875
4096,Montgomery,6.200000643730164e-05,16.7,25.9921875
4096,Barrett,3.160000778734684e-05,12.5,25.9921875
4096,Montgomery,4.5599997974932194e-05,13.8,25.9921875
4096,Barrett,2.1199986804276705e-05,13.3,25.9921875
4096,Montgomery,4.959999932907522e-05,14.7,25.9921875
4096,Barrett,2.2100022761151195e-05,14.3,25.9921875
4096,Montgomery,4.749998333863914e-05,17.0,25.9921875
4096,Barrett,2.5199988158419728e-05,20.8,25.9921875
4096,Montgomery,5.139998393133283e-05,19.6,25.9921875
4096,Barrett,3.8300000596791506e-05,21.1,25.9921875
4096,Montgomery,5.060000694356859e-05,20.4,25.9921875
4096,Barrett,2.1100015146657825e-05,19.5,25.9921875
4096,Montgomery,7.009998080320656e-05,31.6,25.9921875
4096,Barrett,1.659998088143766e-05,31.4,25.9921875
4096,Montgomery,4.360001184977591e-05,27.7,25.9921875
4096,Barrett,2.440001117065549e-05,27.0,25.99609375
4096,Montgomery,4.859999171458185e-05,30.3,25.99609375
4096,Barrett,2.4100008886307478e-05,26.5,25.99609375
4096,Montgomery,4.6200002543628216e-05,27.1,25.99609375
4096,Barrett,1.8999999156221747e-05,30.6,25.99609375
4096,Montgomery,4.539999645203352e-05,23.2,25.99609375
4096,Barrett,2.479998511262238e-05,25.4,25.99609375
4096,Montgomery,4.7600013203918934e-05,16.6,25.99609375
4096,Barrett,2.609999501146376e-05,19.4,25.99609375
4096,Montgomery,5.080000846646726e-05,14.7,25.99609375
4096,Barrett,2.1099986042827368e-05,17.9,25.99609375
4096,Montgomery,4.7600013203918934e-05,14.9,25.99609375
4096,Barrett,2.1499989088624716e-05,14.1,25.99609375
4096,Montgomery,4.5500026317313313e-05,16.1,26.01953125
4096,Barrett,4.2400002712383866e-05,14.3,26.01953125
4096,Montgomery,5.119998240843415e-05,14.1,26.01953125
4096,Barrett,2.3200002033263445e-05,13.9,26.01953125
4096,Montgomery,5.729999975301325e-05,16.7,26.01953125
4096,Barrett,2.4300010409206152e-05,12.7,26.0234375
4096,Montgomery,4.6900007873773575e-05,13.7,26.0234375
4096,Barrett,1.9799976143985987e-05,13.7,26.0234375
4096,Montgomery,5.210001836530864e-05,15.5,26.0234375
4096,Barrett,2.2099993657320738e-05,13.1,26.0234375
4096,Montgomery,4.6600005589425564e-05,13.4,26.0234375
4096,Barrett,2.2299995180219412e-05,13.7,26.0234375
4096,Montgomery,4.67000063508749e-05,18.0,26.0234375
4096,Barrett,3.060000017285347e-05,14.4,26.0234375
4096,Montgomery,7.239999831654131e-05,14.2,26.0234375
4096,Barrett,2.269999822601676e-05,13.9,26.0234375
4096,Montgomery,5.609999061562121e-05,16.6,26.08203125
4096,Barrett,1.680001150816679e-05,18.0,26.08203125
4096,Montgomery,4.8999994760379195e-05,17.4,26.08203125
4096,Barrett,2.4599983589723706e-05,13.9,26.08203125
4096,Montgomery,4.770001396536827e-05,13.1,26.08203125
4096,Barrett,2.2100022761151195e-05,15.9,26.08203125
4096,Montgomery,4.689997876994312e-05,14.5,26.08203125
4096,Barrett,3.0199997127056122e-05,13.7,26.08203125
4096,Montgomery,6.53000024612993e-05,14.1,26.08203125
4096,Barrett,2.2299995180219412e-05,15.8,26.08203125
4096,Montgomery,4.73999825771898e-05,18.1,26.08203125
4096,Barrett,1.7200014553964138e-05,14.1,26.08203125
4096,Montgomery,4.429998807609081e-05,15.2,26.08203125
4096,Barrett,3.749999450519681e-05,13.9,26.0859375
4096,Montgomery,4.6900007873773575e-05,15.3,26.0859375
4096,Barrett,1.810002140700817e-05,13.5,26.0859375
4096,Montgomery,6.689998554065824e-05,15.9,26.0859375
4096,Barrett,2.2899999748915434e-05,14.1,26.0859375
4096,Montgomery,5.229999078437686e-05,15.5,26.0859375
4096,Barrett,1.7799990018829703e-05,13.5,26.0859375
4096,Montgomery,6.280001252889633e-05,13.1,26.0859375
